name,latitude,longitude,date_of_occurrence
CRIMINAL DAMAGE,41.795554955,-87.781906198,2024-07-19T04:45:00.000
ROBBERY,41.802637911,-87.676968485,2024-07-19T04:50:00.000
BURGLARY,41.831001351,-87.627224232,2024-07-19T04:50:00.000
DECEPTIVE PRACTICE,41.808992599,-87.599255226,2024-07-19T04:57:00.000
BURGLARY,41.797522073,-87.602785793,2024-07-19T05:00:00.000
ROBBERY,41.789293561,-87.686356228,2024-07-19T05:00:00.000
CRIMINAL DAMAGE,41.682511136,-87.650580739,2024-07-19T05:00:00.000
MOTOR VEHICLE THEFT,41.748526435,-87.579983559,2024-07-19T05:00:00.000
BATTERY,41.878464822,-87.755651544,2024-07-19T05:02:00.000
MOTOR VEHICLE THEFT,41.796840638,-87.797855452,2024-07-19T05:05:00.000
THEFT,41.796895539,-87.797858662,2024-07-19T05:06:00.000
ROBBERY,41.772746396,-87.699320416,2024-07-19T05:08:00.000
CRIMINAL DAMAGE,41.796290472,-87.717116891,2024-07-19T05:09:00.000
ROBBERY,41.729306217,-87.5755299,2024-07-19T05:10:00.000
ROBBERY,41.677979307,-87.626816608,2024-07-19T05:10:00.000
BURGLARY,41.721253074,-87.659456567,2024-07-19T05:14:00.000
ROBBERY,41.793241738,-87.692568981,2024-07-19T05:16:00.000
ASSAULT,41.805076078,-87.723502724,2024-07-19T05:22:00.000
BATTERY,41.77401218,-87.610659649,2024-07-19T05:24:00.000
ROBBERY,41.80687767,-87.748027632,2024-07-19T05:25:00.000
ROBBERY,41.907711665,-87.732927072,2024-07-19T05:30:00.000
THEFT,41.810391682,-87.60391608,2024-07-19T05:34:00.000
THEFT,41.810391682,-87.60391608,2024-07-19T05:34:00.000
BURGLARY,41.91239534,-87.671862643,2024-07-19T05:40:00.000
ROBBERY,42.01034291,-87.66592922,2024-07-19T05:44:00.000
ROBBERY,41.908560535,-87.677409143,2024-07-19T05:45:00.000
ROBBERY,41.7925167,-87.730493916,2024-07-19T05:45:00.000
BATTERY,41.80387835,-87.674575465,2024-07-19T05:46:00.000
ROBBERY,41.785005259,-87.727825288,2024-07-19T05:50:00.000
ROBBERY,41.786492901,-87.727869958,2024-07-19T05:50:00.000
CRIMINAL DAMAGE,41.806636147,-87.748022495,2024-07-19T06:00:00.000
THEFT,41.80755014,-87.748590044,2024-07-19T06:00:00.000
BATTERY,41.705558748,-87.53407886,2024-07-19T06:00:00.000
CRIMINAL DAMAGE,41.734803665,-87.606200854,2024-07-19T06:00:00.000
MOTOR VEHICLE THEFT,41.993527425,-87.668448199,2024-07-19T06:05:00.000
THEFT,41.896252678,-87.709931118,2024-07-19T06:05:00.000
THEFT,41.970518979,-87.764793336,2024-07-19T06:10:00.000
THEFT,41.871407537,-87.740753326,2024-07-19T06:26:00.000
BATTERY,41.737750767,-87.604855911,2024-07-19T06:27:00.000
MOTOR VEHICLE THEFT,41.985534487,-87.660126814,2024-07-19T06:30:00.000
MOTOR VEHICLE THEFT,41.78721343,-87.598308367,2024-07-19T06:30:00.000
BURGLARY,41.910282526,-87.636637837,2024-07-19T06:30:00.000
NARCOTICS,41.873763824,-87.699446607,2024-07-19T06:34:00.000
MOTOR VEHICLE THEFT,41.985999837,-87.655266727,2024-07-19T06:35:00.000
THEFT,41.935879467,-87.647381498,2024-07-19T06:44:00.000
MOTOR VEHICLE THEFT,41.770312929,-87.731079431,2024-07-19T06:50:00.000
THEFT,41.933582379,-87.645517082,2024-07-19T06:50:00.000
BATTERY,41.965426344,-87.655227542,2024-07-19T06:50:00.000
DECEPTIVE PRACTICE,41.808147803,-87.664961971,2024-07-19T07:00:00.000
THEFT,41.969562558,-87.674194925,2024-07-19T07:00:00.000
OFFENSE INVOLVING CHILDREN,41.940808116,-87.685661215,2024-07-19T07:00:00.000
BURGLARY,41.916717269,-87.675165201,2024-07-19T07:00:00.000
ROBBERY,41.888525948,-87.644322264,2024-07-19T07:00:00.000
BURGLARY,41.745957584,-87.65482662,2024-07-19T07:00:00.000
THEFT,41.935581084,-87.640647925,2024-07-19T07:00:00.000
THEFT,41.880704482,-87.630224558,2024-07-19T07:05:00.000
THEFT,41.908452786,-87.765880756,2024-07-19T07:10:00.000
BATTERY,41.965387049,-87.658338686,2024-07-19T07:22:00.000
DECEPTIVE PRACTICE,41.930906002,-87.644017035,2024-07-19T07:25:00.000
THEFT,41.805751166,-87.670969131,2024-07-19T07:30:00.000
THEFT,41.679197087,-87.622696048,2024-07-19T07:30:00.000
THEFT,41.91058325,-87.726353375,2024-07-19T07:30:00.000
THEFT,41.860186842,-87.69182399,2024-07-19T07:30:00.000
DECEPTIVE PRACTICE,41.764530483,-87.693474202,2024-07-19T07:30:00.000
THEFT,41.814036285,-87.601791129,2024-07-19T07:32:00.000
BATTERY,41.809125265,-87.631906508,2024-07-19T07:38:00.000
BATTERY,41.983969039,-87.668860293,2024-07-19T07:50:00.000
THEFT,41.785930664,-87.723266186,2024-07-19T07:50:00.000
THEFT,41.993892087,-87.660388215,2024-07-19T07:51:00.000
NARCOTICS,41.780069926,-87.684883407,2024-07-19T07:58:00.000
BURGLARY,41.760087101,-87.688013153,2024-07-19T08:00:00.000
THEFT,41.882137696,-87.706157436,2024-07-19T08:00:00.000
CRIMINAL DAMAGE,41.880992442,-87.704486793,2024-07-19T08:00:00.000
CRIMINAL TRESPASS,41.941034149,-87.639335535,2024-07-19T08:00:00.000
CRIMINAL DAMAGE,41.852888153,-87.708942897,2024-07-19T08:00:00.000
MOTOR VEHICLE THEFT,41.7642823,-87.644388581,2024-07-19T08:00:00.000
THEFT,41.791415288,-87.668164785,2024-07-19T08:00:00.000
CRIMINAL DAMAGE,41.901378797,-87.716515262,2024-07-19T08:00:00.000
CRIMINAL DAMAGE,41.776215756,-87.592975057,2024-07-19T08:00:00.000
CRIMINAL DAMAGE,41.763326837,-87.610372704,2024-07-19T08:00:00.000
CRIMINAL DAMAGE,41.677266897,-87.641891154,2024-07-19T08:05:00.000
THEFT,41.890400093,-87.628021143,2024-07-19T08:08:00.000
MOTOR VEHICLE THEFT,41.733630248,-87.652062025,2024-07-19T08:10:00.000
BATTERY,41.998465216,-87.69967472,2024-07-19T08:10:00.000
ASSAULT,41.884115283,-87.699972265,2024-07-19T08:22:00.000
BATTERY,41.750332272,-87.665173597,2024-07-19T08:24:00.000
THEFT,41.812447674,-87.604431982,2024-07-19T08:25:00.000
BURGLARY,41.884291199,-87.661392684,2024-07-19T08:30:00.000
CRIMINAL TRESPASS,41.88171846,-87.627760426,2024-07-19T08:30:00.000
NARCOTICS,41.865400546,-87.71783042,2024-07-19T08:37:00.000
WEAPONS VIOLATION,41.88759595,-87.700147219,2024-07-19T08:43:00.000
BATTERY,41.88099404,-87.704277465,2024-07-19T08:45:00.000
THEFT,41.909421431,-87.761992667,2024-07-19T08:46:00.000
CRIMINAL DAMAGE,41.844181884,-87.729715569,2024-07-19T08:50:00.000
THEFT,41.893469034,-87.632648229,2024-07-19T08:59:00.000
BATTERY,41.999573278,-87.688236895,2024-07-19T09:00:00.000
BATTERY,41.797350629,-87.603876945,2024-07-19T09:00:00.000
OTHER OFFENSE,41.879058726,-87.749367011,2024-07-19T09:00:00.000
THEFT,41.845085249,-87.618848403,2024-07-19T09:00:00.000
DECEPTIVE PRACTICE,41.961202055,-87.777049892,2024-07-19T09:00:00.000
THEFT,41.884521087,-87.622099893,2024-07-19T09:00:00.000
THEFT,41.953087341,-87.725090015,2024-07-19T09:00:00.000
BATTERY,41.756931961,-87.556454594,2024-07-19T09:00:00.000
ASSAULT,41.745814845,-87.603331969,2024-07-19T09:05:00.000
OTHER OFFENSE,41.759376424,-87.616724846,2024-07-19T09:06:00.000
BATTERY,41.711656923,-87.646602593,2024-07-19T09:10:00.000
THEFT,41.737750767,-87.604855911,2024-07-19T09:17:00.000
DECEPTIVE PRACTICE,41.926238424,-87.64088129,2024-07-19T09:24:00.000
THEFT,41.852126563,-87.679105533,2024-07-19T09:30:00.000
CRIMINAL TRESPASS,41.855167994,-87.625552607,2024-07-19T09:30:00.000
MOTOR VEHICLE THEFT,41.912943486,-87.70346051,2024-07-19T09:30:00.000
BATTERY,42.017184753,-87.6641465,2024-07-19T09:30:00.000
ASSAULT,41.930525082,-87.707855577,2024-07-19T09:35:00.000
THEFT,41.808028819,-87.684414463,2024-07-19T09:37:00.000
OTHER OFFENSE,41.757074587,-87.666514718,2024-07-19T09:39:00.000
DECEPTIVE PRACTICE,41.925488141,-87.646636619,2024-07-19T09:40:00.000
ROBBERY,41.872553169,-87.724212914,2024-07-19T09:43:00.000
THEFT,41.858447816,-87.713972952,2024-07-19T09:43:00.000
OTHER OFFENSE,41.764995307,-87.65817063,2024-07-19T09:46:00.000
THEFT,41.73465892,-87.559665082,2024-07-19T10:00:00.000
THEFT,41.995364897,-87.658378839,2024-07-19T10:00:00.000
DECEPTIVE PRACTICE,41.894078738,-87.627797026,2024-07-19T10:00:00.000
THEFT,41.868116071,-87.632378118,2024-07-19T10:00:00.000
WEAPONS VIOLATION,41.805322323,-87.603808532,2024-07-19T10:00:00.000
CRIMINAL DAMAGE,41.738736762,-87.647340089,2024-07-19T10:00:00.000
MOTOR VEHICLE THEFT,41.789497268,-87.672962604,2024-07-19T10:00:00.000
BURGLARY,41.795155521,-87.663402712,2024-07-19T10:00:00.000
ASSAULT,41.898185553,-87.724942769,2024-07-19T10:00:00.000
MOTOR VEHICLE THEFT,41.74348344,-87.601372333,2024-07-19T10:00:00.000
ASSAULT,41.692833841,-87.60431945,2024-07-19T10:00:00.000
BATTERY,41.873991303,-87.751226984,2024-07-19T10:00:00.000
OFFENSE INVOLVING CHILDREN,41.949667586,-87.755277464,2024-07-19T10:00:00.000
BATTERY,41.766012007,-87.58275181,2024-07-19T10:13:00.000
NARCOTICS,41.880349054,-87.757077713,2024-07-19T10:15:00.000
ASSAULT,41.875107956,-87.738325124,2024-07-19T10:21:00.000
BATTERY,41.947554809,-87.704174915,2024-07-19T10:22:00.000
MOTOR VEHICLE THEFT,41.769038142,-87.610004324,2024-07-19T10:23:00.000
CRIMINAL TRESPASS,41.73927346,-87.594905464,2024-07-19T10:25:00.000
OTHER OFFENSE,41.801709383,-87.596697686,2024-07-19T10:30:00.000
THEFT,41.843598196,-87.72209111,2024-07-19T10:31:00.000
BATTERY,41.731564657,-87.662942811,2024-07-19T10:38:00.000
THEFT,41.868541914,-87.639235361,2024-07-19T10:38:00.000
ASSAULT,41.735069552,-87.545781657,2024-07-19T10:40:00.000
BATTERY,41.872634256,-87.71678069,2024-07-19T10:40:00.000
BATTERY,41.919006722,-87.780425788,2024-07-19T10:40:00.000
THEFT,41.875124065,-87.710819445,2024-07-19T10:41:00.000
MOTOR VEHICLE THEFT,41.939924778,-87.733187335,2024-07-19T10:45:00.000
ASSAULT,41.881663378,-87.754315436,2024-07-19T10:50:00.000
NARCOTICS,41.854587506,-87.722331526,2024-07-19T10:53:00.000
MOTOR VEHICLE THEFT,41.898185553,-87.724942769,2024-07-19T10:55:00.000
MOTOR VEHICLE THEFT,41.898185553,-87.724942769,2024-07-19T10:55:00.000
THEFT,41.947857457,-87.664033932,2024-07-19T10:55:00.000
BATTERY,41.77933709,-87.644777414,2024-07-19T10:57:00.000
BATTERY,41.756724274,-87.607360845,2024-07-19T11:00:00.000
NARCOTICS,41.852865037,-87.707720834,2024-07-19T11:00:00.000
ASSAULT,41.849145156,-87.703947285,2024-07-19T11:00:00.000
ASSAULT,41.880988964,-87.704854042,2024-07-19T11:00:00.000
CRIMINAL DAMAGE,41.96416436,-87.656682274,2024-07-19T11:00:00.000
DECEPTIVE PRACTICE,41.802968782,-87.625914653,2024-07-19T11:00:00.000
THEFT,41.975522583,-87.649729136,2024-07-19T11:00:00.000
THEFT,41.846440182,-87.696141661,2024-07-19T11:00:00.000
THEFT,41.788604296,-87.601240633,2024-07-19T11:00:00.000
THEFT,41.91058325,-87.726353375,2024-07-19T11:02:00.000
INTERFERENCE WITH PUBLIC OFFICER,41.966998813,-87.658494495,2024-07-19T11:12:00.000
DECEPTIVE PRACTICE,41.911170142,-87.631881548,2024-07-19T11:12:00.000
THEFT,41.747435431,-87.704769471,2024-07-19T11:14:00.000
CRIMINAL DAMAGE,41.867709774,-87.695934161,2024-07-19T11:15:00.000
ASSAULT,41.86640116,-87.705973505,2024-07-19T11:20:00.000
CRIMINAL DAMAGE,41.750322112,-87.603940546,2024-07-19T11:30:00.000
MOTOR VEHICLE THEFT,41.874250832,-87.733926961,2024-07-19T11:30:00.000
BATTERY,41.747738327,-87.717629054,2024-07-19T11:30:00.000
CRIMINAL DAMAGE,41.788338665,-87.622302338,2024-07-19T11:30:00.000
THEFT,41.893469034,-87.632648229,2024-07-19T11:33:00.000
THEFT,41.877822179,-87.655181405,2024-07-19T11:35:00.000
DECEPTIVE PRACTICE,41.874499333,-87.714041981,2024-07-19T11:36:00.000
CRIMINAL TRESPASS,41.881570868,-87.659853167,2024-07-19T11:38:00.000
THEFT,41.691504588,-87.704992075,2024-07-19T11:45:00.000
ASSAULT,41.750814575,-87.632354779,2024-07-19T11:57:00.000
DECEPTIVE PRACTICE,41.791530642,-87.714335198,2024-07-19T12:00:00.000
OFFENSE INVOLVING CHILDREN,41.954881682,-87.669066936,2024-07-19T12:00:00.000
BATTERY,41.920434991,-87.757786441,2024-07-19T12:00:00.000
THEFT,41.871191211,-87.625922932,2024-07-19T12:00:00.000
DECEPTIVE PRACTICE,41.877857432,-87.652790586,2024-07-19T12:00:00.000
CRIMINAL DAMAGE,41.744217926,-87.663283902,2024-07-19T12:00:00.000
CRIMINAL DAMAGE,41.756383676,-87.565110651,2024-07-19T12:00:00.000
DECEPTIVE PRACTICE,41.930199137,-87.656199793,2024-07-19T12:00:00.000
THEFT,41.837115275,-87.608236427,2024-07-19T12:00:00.000
DECEPTIVE PRACTICE,41.834044235,-87.617389679,2024-07-19T12:00:00.000
THEFT,41.745140055,-87.582932667,2024-07-19T12:00:00.000
BURGLARY,41.786219214,-87.705010461,2024-07-19T12:00:00.000
THEFT,42.000694376,-87.669245518,2024-07-19T12:00:00.000
OTHER OFFENSE,41.977197363,-87.811984678,2024-07-19T12:00:00.000
THEFT,41.690046439,-87.608356335,2024-07-19T12:01:00.000
BATTERY,41.917873549,-87.705223442,2024-07-19T12:04:00.000
CRIMINAL DAMAGE,41.953025412,-87.778415049,2024-07-19T12:04:00.000
BATTERY,41.839368312,-87.643888371,2024-07-19T12:06:00.000
THEFT,41.830407799,-87.67371278,2024-07-19T12:08:00.000
MOTOR VEHICLE THEFT,41.971870916,-87.692701337,2024-07-19T12:11:00.000
BATTERY,41.758750605,-87.587810049,2024-07-19T12:14:00.000
ROBBERY,41.782690172,-87.661856882,2024-07-19T12:15:00.000
HOMICIDE,41.67332819,-87.630934077,2024-07-19T12:20:00.000
BATTERY,41.942515472,-87.761719369,2024-07-19T12:30:00.000
BURGLARY,41.892396984,-87.715000345,2024-07-19T12:30:00.000
ASSAULT,41.788338665,-87.622302338,2024-07-19T12:30:00.000
THEFT,41.871191211,-87.625922932,2024-07-19T12:30:00.000
BURGLARY,41.883088627,-87.763288609,2024-07-19T12:30:00.000
BATTERY,41.77884049,-87.711186901,2024-07-19T12:30:00.000
BATTERY,41.738730879,-87.552680229,2024-07-19T12:35:00.000
THEFT,41.905529073,-87.667554656,2024-07-19T12:40:00.000
ASSAULT,41.775429728,-87.640753492,2024-07-19T12:40:00.000
THEFT,41.88171846,-87.627760426,2024-07-19T12:41:00.000
THEFT,41.886883486,-87.703830409,2024-07-19T12:45:00.000
THEFT,42.019398266,-87.67488021,2024-07-19T12:45:00.000
CRIMINAL DAMAGE,41.815505761,-87.631466384,2024-07-19T12:50:00.000
THEFT,41.761356771,-87.609119292,2024-07-19T12:50:00.000
NARCOTICS,41.773562635,-87.699037427,2024-07-19T12:51:00.000
ASSAULT,41.84385691,-87.719659094,2024-07-19T12:55:00.000
BATTERY,41.966053999,-87.657890403,2024-07-19T12:55:00.000
THEFT,42.008932786,-87.676941961,2024-07-19T13:00:00.000
DECEPTIVE PRACTICE,41.932882023,-87.703775218,2024-07-19T13:00:00.000
MOTOR VEHICLE THEFT,41.907172947,-87.675663672,2024-07-19T13:00:00.000
THEFT,41.791136962,-87.618182705,2024-07-19T13:00:00.000
CRIMINAL DAMAGE,41.880317263,-87.626156445,2024-07-19T13:00:00.000
MOTOR VEHICLE THEFT,41.726322617,-87.653069716,2024-07-19T13:00:00.000
ROBBERY,41.917881405,-87.742373811,2024-07-19T13:00:00.000
DECEPTIVE PRACTICE,41.864493678,-87.639158,2024-07-19T13:00:00.000
OTHER OFFENSE,41.722578383,-87.662706548,2024-07-19T13:00:00.000
OFFENSE INVOLVING CHILDREN,41.778138848,-87.69336461,2024-07-19T13:00:00.000
DECEPTIVE PRACTICE,41.903440165,-87.734748707,2024-07-19T13:00:00.000
ASSAULT,41.774455996,-87.599715167,2024-07-19T13:08:00.000
CRIMINAL DAMAGE,41.971877187,-87.728772511,2024-07-19T13:15:00.000
THEFT,41.883475491,-87.627876969,2024-07-19T13:16:00.000
ROBBERY,41.808710105,-87.72361498,2024-07-19T13:16:00.000
WEAPONS VIOLATION,41.851489445,-87.728593448,2024-07-19T13:22:00.000
THEFT,41.957168961,-87.724238694,2024-07-19T13:25:00.000
BATTERY,41.969024788,-87.70604866,2024-07-19T13:30:00.000
BATTERY,41.694071311,-87.605583334,2024-07-19T13:30:00.000
CRIMINAL DAMAGE,41.819158415,-87.60675515,2024-07-19T13:30:00.000
CRIMINAL DAMAGE,41.903563498,-87.727393329,2024-07-19T13:30:00.000
DECEPTIVE PRACTICE,41.985759177,-87.693169014,2024-07-19T13:30:00.000
THEFT,41.701838941,-87.562006772,2024-07-19T13:30:00.000
ASSAULT,41.907596343,-87.688381236,2024-07-19T13:30:00.000
THEFT,41.791160785,-87.579836586,2024-07-19T13:30:00.000
THEFT,41.851997246,-87.688752882,2024-07-19T13:31:00.000
THEFT,41.935583229,-87.64054867,2024-07-19T13:33:00.000
THEFT,41.830407799,-87.67371278,2024-07-19T13:33:00.000
THEFT,41.869749161,-87.640107132,2024-07-19T13:34:00.000
THEFT,41.969336143,-87.762012845,2024-07-19T13:37:00.000
THEFT,41.911154228,-87.67747811,2024-07-19T13:37:00.000
BATTERY,41.874940326,-87.74789172,2024-07-19T13:38:00.000
BURGLARY,41.928362846,-87.646429396,2024-07-19T13:40:00.000
THEFT,41.945238279,-87.712670479,2024-07-19T13:40:00.000
THEFT,41.939301223,-87.710401471,2024-07-19T13:50:00.000
CRIMINAL DAMAGE,41.767888734,-87.626835373,2024-07-19T13:51:00.000
DECEPTIVE PRACTICE,41.896325635,-87.696718545,2024-07-19T13:55:00.000
WEAPONS VIOLATION,41.762360192,-87.592606544,2024-07-19T13:59:00.000
BATTERY,41.692378887,-87.621046145,2024-07-19T14:00:00.000
BURGLARY,41.911444085,-87.700275294,2024-07-19T14:00:00.000
DECEPTIVE PRACTICE,41.894385178,-87.726055001,2024-07-19T14:00:00.000
BURGLARY,41.985370376,-87.705752137,2024-07-19T14:00:00.000
MOTOR VEHICLE THEFT,41.901167919,-87.690084222,2024-07-19T14:00:00.000
MOTOR VEHICLE THEFT,41.927372645,-87.697486679,2024-07-19T14:02:00.000
NARCOTICS,41.749927422,-87.644025375,2024-07-19T14:09:00.000
THEFT,41.812610526,-87.723765071,2024-07-19T14:10:00.000
ASSAULT,41.903528901,-87.729682208,2024-07-19T14:12:00.000
THEFT,41.881722193,-87.624356274,2024-07-19T14:13:00.000
THEFT,41.747034134,-87.575900443,2024-07-19T14:13:00.000
INTERFERENCE WITH PUBLIC OFFICER,41.852868298,-87.63091491,2024-07-19T14:18:00.000
OTHER OFFENSE,41.903784123,-87.658686717,2024-07-19T14:22:00.000
BATTERY,41.908080474,-87.768290327,2024-07-19T14:28:00.000
MOTOR VEHICLE THEFT,41.850242938,-87.68375308,2024-07-19T14:30:00.000
THEFT,41.742167934,-87.602079811,2024-07-19T14:30:00.000
MOTOR VEHICLE THEFT,41.933684415,-87.645600515,2024-07-19T14:30:00.000
CRIMINAL DAMAGE,41.766467148,-87.686468317,2024-07-19T14:30:00.000
CRIMINAL DAMAGE,41.938167052,-87.695262415,2024-07-19T14:30:00.000
CRIMINAL DAMAGE,41.894860447,-87.764194002,2024-07-19T14:40:00.000
THEFT,41.851997246,-87.688752882,2024-07-19T14:45:00.000
THEFT,41.909488702,-87.676077082,2024-07-19T14:45:00.000
OTHER OFFENSE,41.800853742,-87.589122981,2024-07-19T14:50:00.000
BATTERY,41.93177507,-87.791825826,2024-07-19T14:53:00.000
THEFT,41.891514294,-87.639287874,2024-07-19T14:58:00.000
DECEPTIVE PRACTICE,42.018755068,-87.690181171,2024-07-19T15:00:00.000
ASSAULT,41.895003278,-87.62152816,2024-07-19T15:00:00.000
THEFT,41.889393149,-87.632534851,2024-07-19T15:00:00.000
THEFT,41.68731457,-87.535274906,2024-07-19T15:00:00.000
THEFT,41.901133376,-87.629904979,2024-07-19T15:00:00.000
DECEPTIVE PRACTICE,41.903775756,-87.639324074,2024-07-19T15:00:00.000
THEFT,41.962036566,-87.645883993,2024-07-19T15:00:00.000
DECEPTIVE PRACTICE,41.761980459,-87.583564852,2024-07-19T15:00:00.000
WEAPONS VIOLATION,41.771074552,-87.619681313,2024-07-19T15:00:00.000
MOTOR VEHICLE THEFT,41.759015856,-87.635725459,2024-07-19T15:00:00.000
ROBBERY,41.700924056,-87.535725505,2024-07-19T15:00:00.000
THEFT,41.918079093,-87.730254236,2024-07-19T15:00:00.000
MOTOR VEHICLE THEFT,41.900253346,-87.673508695,2024-07-19T15:00:00.000
THEFT,41.85143391,-87.73212862,2024-07-19T15:00:00.000
DECEPTIVE PRACTICE,41.647225178,-87.54280212,2024-07-19T15:00:00.000
CRIMINAL DAMAGE,41.758772251,-87.585229528,2024-07-19T15:10:00.000
ASSAULT,41.879268532,-87.694941688,2024-07-19T15:10:00.000
ASSAULT,41.805341531,-87.603808314,2024-07-19T15:15:00.000
NARCOTICS,41.75033427,-87.665045312,2024-07-19T15:16:00.000
OTHER OFFENSE,41.979666935,-87.802358079,2024-07-19T15:25:00.000
INTERFERENCE WITH PUBLIC OFFICER,41.876172139,-87.726154017,2024-07-19T15:29:00.000
BATTERY,41.751452878,-87.624567581,2024-07-19T15:30:00.000
CRIMINAL DAMAGE,41.884494554,-87.627138636,2024-07-19T15:30:00.000
DECEPTIVE PRACTICE,41.877565108,-87.68479102,2024-07-19T15:30:00.000
MOTOR VEHICLE THEFT,41.751645876,-87.729978616,2024-07-19T15:30:00.000
THEFT,41.883475491,-87.627876969,2024-07-19T15:30:00.000
THEFT,41.932213965,-87.644760018,2024-07-19T15:30:00.000
ASSAULT,41.710280656,-87.629594378,2024-07-19T15:36:00.000
BATTERY,41.807007819,-87.604321257,2024-07-19T15:37:00.000
CRIMINAL DAMAGE,41.762929162,-87.644355406,2024-07-19T15:39:00.000
ASSAULT,41.774531367,-87.603362034,2024-07-19T15:40:00.000
BATTERY,41.695982095,-87.596653142,2024-07-19T15:40:00.000
THEFT,41.940247502,-87.717434602,2024-07-19T15:41:00.000
BATTERY,41.879268532,-87.694941688,2024-07-19T15:43:00.000
THEFT,41.896133693,-87.625489799,2024-07-19T15:45:00.000
BATTERY,41.884761595,-87.774808637,2024-07-19T15:45:00.000
OTHER OFFENSE,41.9082833,-87.762138743,2024-07-19T15:51:00.000
BATTERY,41.819965868,-87.600806482,2024-07-19T15:52:00.000
BATTERY,41.732610217,-87.586826458,2024-07-19T15:52:00.000
OTHER OFFENSE,41.744360194,-87.669354242,2024-07-19T15:52:00.000
THEFT,41.705823694,-87.669219883,2024-07-19T15:55:00.000
THEFT,41.946648722,-87.702084879,2024-07-19T15:58:00.000
THEFT,41.887754074,-87.652942635,2024-07-19T16:00:00.000
THEFT,41.707756212,-87.580708771,2024-07-19T16:00:00.000
THEFT,41.885032519,-87.624481261,2024-07-19T16:00:00.000
THEFT,41.858359647,-87.645439082,2024-07-19T16:00:00.000
MOTOR VEHICLE THEFT,41.958376323,-87.646430702,2024-07-19T16:00:00.000
DECEPTIVE PRACTICE,41.897478161,-87.631267403,2024-07-19T16:00:00.000
THEFT,41.783887007,-87.7229079,2024-07-19T16:00:00.000
THEFT,41.818469474,-87.720653592,2024-07-19T16:00:00.000
THEFT,41.940330647,-87.772203179,2024-07-19T16:00:00.000
THEFT,41.895973623,-87.673255236,2024-07-19T16:00:00.000
MOTOR VEHICLE THEFT,41.989969808,-87.662121593,2024-07-19T16:00:00.000
MOTOR VEHICLE THEFT,41.893561333,-87.722841702,2024-07-19T16:00:00.000
MOTOR VEHICLE THEFT,41.863299232,-87.646803193,2024-07-19T16:00:00.000
CRIMINAL DAMAGE,41.885695514,-87.645050435,2024-07-19T16:00:00.000
OTHER OFFENSE,41.775390409,-87.660459253,2024-07-19T16:01:00.000
THEFT,41.7211947,-87.664024973,2024-07-19T16:01:00.000
ASSAULT,41.72363784,-87.662732163,2024-07-19T16:02:00.000
BATTERY,41.86390688,-87.708031716,2024-07-19T16:05:00.000
THEFT,41.927998524,-87.673208159,2024-07-19T16:10:00.000
THEFT,41.902664851,-87.642594393,2024-07-19T16:10:00.000
THEFT,41.788786066,-87.622315729,2024-07-19T16:11:00.000
THEFT,41.786735319,-87.665162422,2024-07-19T16:15:00.000
DECEPTIVE PRACTICE,41.989971904,-87.706667002,2024-07-19T16:15:00.000
NARCOTICS,41.743503863,-87.60501807,2024-07-19T16:15:00.000
DECEPTIVE PRACTICE,42.019398729,-87.67543958,2024-07-19T16:19:00.000
NARCOTICS,41.786931943,-87.651454003,2024-07-19T16:25:00.000
THEFT,41.881549272,-87.624350841,2024-07-19T16:25:00.000
